level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2096	3152	-1	
2	1	1	0	0	0	54	51	135	57	-1	
3	1	1	1	0	0	54	51	135	57	-1	
4	1	1	1	1	0	54	51	135	57	-1	
5	1	1	1	1	1	54	51	135	57	96.446419	Unit
2	1	2	0	0	0	197	259	1126	51	-1	
3	1	2	1	0	0	197	259	1126	51	-1	
4	1	2	1	1	0	197	259	1126	51	-1	
5	1	2	1	1	1	197	260	28	35	31.432800	Dy
5	1	2	1	1	2	314	260	29	45	67.801811	你
5	1	2	1	1	3	366	263	22	41	96.492455	可
5	1	2	1	1	4	410	261	53	44	96.905083	以
5	1	2	1	1	5	462	255	41	59	92.749641	说
5	1	2	1	1	6	494	264	128	35	67.640167	Ihave
5	1	2	1	1	7	661	261	45	44	96.634743	或
5	1	2	1	1	8	713	266	11	15	58.772350	了
5	1	2	1	1	9	725	276	48	23	89.057144	ve
5	1	2	1	1	10	788	271	69	39	96.787994	got,
5	1	2	1	1	11	905	264	46	35	96.363579	he
5	1	2	1	1	12	969	255	70	59	93.119370	has
5	1	2	1	1	13	1063	260	20	44	55.237194	%
5	1	2	1	1	14	1103	260	51	44	96.085831	he’s
5	1	2	1	1	15	1170	259	153	50	56.040382	got
5	1	2	1	1	16	1299	255	27	59	96.719070	等
2	1	3	0	0	0	1125	393	184	44	-1	
3	1	3	1	0	0	1125	393	184	44	-1	
4	1	3	1	1	0	1125	393	184	44	-1	
5	1	3	1	1	1	1125	394	89	42	94.110855	(I’ve
5	1	3	1	1	2	1229	393	80	44	96.939896	got)
2	1	4	0	0	0	378	461	55	23	-1	
3	1	4	1	0	0	378	461	55	23	-1	
4	1	4	1	1	0	378	461	55	23	-1	
5	1	4	1	1	1	378	461	55	23	96.814240	we
2	1	5	0	0	0	483	479	96	35	-1	
3	1	5	1	0	0	483	479	96	35	-1	
4	1	5	1	1	0	483	479	96	35	-1	
5	1	5	1	1	1	483	479	96	35	96.972572	have
2	1	6	0	0	0	893	479	181	45	-1	
3	1	6	1	0	0	893	479	181	45	-1	
4	1	6	1	1	0	893	479	181	45	-1	
5	1	6	1	1	1	893	479	97	35	96.958199	have
5	1	6	1	1	2	1006	486	68	38	96.610336	got
2	1	7	0	0	0	1125	450	224	44	-1	
3	1	7	1	0	0	1125	450	224	44	-1	
4	1	7	1	1	0	1125	450	224	44	-1	
5	1	7	1	1	1	1125	450	129	43	88.784447	(we’ve
5	1	7	1	1	2	1269	450	80	44	96.566635	got)
2	1	8	0	0	0	361	518	72	32	-1	
3	1	8	1	0	0	361	518	72	32	-1	
4	1	8	1	1	0	361	518	72	32	-1	
5	1	8	1	1	1	361	518	72	32	96.907379	you
2	1	9	0	0	0	773	517	71	32	-1	
3	1	9	1	0	0	773	517	71	32	-1	
4	1	9	1	1	0	773	517	71	32	-1	
5	1	9	1	1	1	773	517	71	32	96.913185	you
2	1	10	0	0	0	1125	506	240	43	-1	
3	1	10	1	0	0	1125	506	240	43	-1	
4	1	10	1	1	0	1125	506	240	43	-1	
5	1	10	1	1	1	1125	506	145	43	92.140854	(you’ve
5	1	10	1	1	2	1285	507	80	42	96.910255	got)
2	1	11	0	0	0	1482	507	331	39	-1	
3	1	11	1	0	0	1482	507	331	39	-1	
4	1	11	1	1	0	1482	507	331	39	-1	
5	1	11	1	1	1	1482	508	50	30	77.337219	I've
5	1	11	1	1	2	1544	511	60	35	96.687027	got
5	1	11	1	1	3	1615	516	19	22	96.821426	a
5	1	11	1	1	4	1650	507	163	31	96.651352	headache
2	1	12	0	0	0	353	561	82	45	-1	
3	1	12	1	0	0	353	561	82	45	-1	
4	1	12	1	1	0	353	561	82	45	-1	
5	1	12	1	1	1	353	561	82	45	96.171936	they
2	1	13	0	0	0	765	561	79	45	-1	
3	1	13	1	0	0	765	561	79	45	-1	
4	1	13	1	1	0	765	561	79	45	-1	
5	1	13	1	1	1	765	561	79	45	96.277901	they
2	1	14	0	0	0	1125	561	250	45	-1	
3	1	14	1	0	0	1125	561	250	45	-1	
4	1	14	1	1	0	1125	561	250	45	-1	
5	1	14	1	1	1	1125	561	155	45	91.900154	(they’ve
5	1	14	1	1	2	1295	562	80	44	96.827232	got)
2	1	15	0	0	0	390	642	43	35	-1	
3	1	15	1	0	0	390	642	43	35	-1	
4	1	15	1	1	0	390	642	43	35	-1	
5	1	15	1	1	1	390	642	43	35	96.991638	he
2	1	16	0	0	0	800	642	44	35	-1	
3	1	16	1	0	0	800	642	44	35	-1	
4	1	16	1	1	0	800	642	44	35	-1	
5	1	16	1	1	1	800	642	44	35	96.940834	he
2	1	17	0	0	0	1126	642	183	45	-1	
3	1	17	1	0	0	1126	642	183	45	-1	
4	1	17	1	1	0	1126	642	183	45	-1	
5	1	17	1	1	1	1126	642	88	44	96.399666	(he’s
5	1	17	1	1	2	1229	643	80	44	96.824104	got)
2	1	18	0	0	0	375	699	58	35	-1	
3	1	18	1	0	0	375	699	58	35	-1	
4	1	18	1	1	0	375	699	58	35	-1	
5	1	18	1	1	1	375	699	58	35	96.921295	she
2	1	19	0	0	0	483	699	66	34	-1	
3	1	19	1	0	0	483	699	66	34	-1	
4	1	19	1	1	0	483	699	66	34	-1	
5	1	19	1	1	1	483	699	66	34	96.691635	has
2	1	20	0	0	0	786	699	58	34	-1	
3	1	20	1	0	0	786	699	58	34	-1	
4	1	20	1	1	0	786	699	58	34	-1	
5	1	20	1	1	1	786	699	58	34	96.909500	she
2	1	21	0	0	0	895	699	150	45	-1	
3	1	21	1	0	0	895	699	150	45	-1	
4	1	21	1	1	0	895	699	150	45	-1	
5	1	21	1	1	1	895	699	66	34	95.976860	has
5	1	21	1	1	2	976	705	69	39	95.976860	got
2	1	22	0	0	0	1126	699	198	44	-1	
3	1	22	1	0	0	1126	699	198	44	-1	
