level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2096	3152	-1	
2	1	1	0	0	0	25	56	357	69	-1	
3	1	1	1	0	0	25	56	357	69	-1	
4	1	1	1	1	0	25	56	357	69	-1	
5	1	1	1	1	1	25	56	357	69	96.254005	Exercises
2	1	2	0	0	0	1753	59	214	64	-1	
3	1	2	1	0	0	1753	59	214	64	-1	
4	1	2	1	1	0	1753	59	214	64	-1	
5	1	2	1	1	1	1753	60	137	58	96.083382	Unit
5	1	2	1	1	2	1926	59	41	64	96.086357	3
2	1	3	0	0	0	25	183	49	33	-1	
3	1	3	1	0	0	25	183	49	33	-1	
4	1	3	1	1	0	25	183	49	33	-1	
5	1	3	1	1	1	25	183	49	33	95.582359	3.1
2	1	4	0	0	0	158	177	477	41	-1	
3	1	4	1	0	0	158	177	477	41	-1	
4	1	4	1	1	0	158	177	477	41	-1	
5	1	4	1	1	1	158	177	477	41	70.027260	TARA
5	1	4	1	1	2	352	173	62	61	43.057629	PA
5	1	4	1	1	3	433	173	108	61	52.243645	AEE
5	1	4	1	1	4	570	173	67	61	46.541676	eH
2	1	5	0	0	0	749	178	77	39	-1	
3	1	5	1	0	0	749	178	77	39	-1	
4	1	5	1	1	0	749	178	77	39	-1	
5	1	5	1	1	1	749	178	77	39	96.019646	用
5	1	5	1	1	2	791	174	37	53	95.615349	所
2	1	6	0	0	0	882	176	262	42	-1	
3	1	6	1	0	0	882	176	262	42	-1	
4	1	6	1	1	0	882	176	262	42	-1	
5	1	6	1	1	1	882	177	78	41	95.611122	动词
5	1	6	1	1	2	980	176	164	42	96.811966	完成
5	1	6	1	1	3	1077	172	36	56	85.454620	名
5	1	6	1	1	4	1112	172	36	56	35.073162	子
2	1	7	0	0	0	197	254	213	34	-1	
3	1	7	1	0	0	197	254	213	34	-1	
4	1	7	1	1	0	197	254	213	34	-1	
5	1	7	1	1	1	197	261	71	27	87.998322	eat
5	1	7	1	1	2	316	254	94	33	87.998322	have
2	1	8	0	0	0	464	254	48	33	-1	
3	1	8	1	0	0	464	254	48	33	-1	
4	1	8	1	1	0	464	254	48	33	-1	
5	1	8	1	1	1	464	254	48	33	96.214470	lie
2	1	9	0	0	0	566	254	87	44	-1	
3	1	9	1	0	0	566	254	87	44	-1	
4	1	9	1	1	0	566	254	87	44	-1	
5	1	9	1	1	1	566	254	87	44	96.577744	play
2	1	10	0	0	0	708	261	46	26	-1	
3	1	10	1	0	0	708	261	46	26	-1	
4	1	10	1	1	0	708	261	46	26	-1	
5	1	10	1	1	1	708	261	46	26	96.426582	sit
2	1	11	0	0	0	807	261	90	26	-1	
3	1	11	1	0	0	807	261	90	26	-1	
4	1	11	1	1	0	807	261	90	26	-1	
5	1	11	1	1	1	807	261	90	26	95.786217	wait
2	1	12	0	0	0	182	358	14	31	-1	
3	1	12	1	0	0	182	358	14	31	-1	
4	1	12	1	1	0	182	358	14	31	-1	
5	1	12	1	1	1	182	358	14	31	96.182434	1
2	1	13	0	0	0	1396	357	18	31	-1	
3	1	13	1	0	0	1396	357	18	31	-1	
4	1	13	1	1	0	1396	357	18	31	-1	
5	1	13	1	1	1	1396	357	18	31	95.724182	5
2	1	14	0	0	0	586	373	71	89	-1	
3	1	14	1	0	0	586	373	71	89	-1	
4	1	14	1	1	0	586	373	71	89	-1	
5	1	14	1	1	1	586	373	71	89	40.234818	Ser]
2	1	15	0	0	0	1536	352	184	93	-1	
3	1	15	1	0	0	1536	352	184	93	-1	
4	1	15	1	1	0	1536	352	184	93	-1	
5	1	15	1	1	1	1536	352	83	93	7.849522	全
5	1	15	1	1	2	1699	356	21	32	96.861488	6
2	1	16	0	0	0	1558	513	22	23	-1	
3	1	16	1	0	0	1558	513	22	23	-1	
4	1	16	1	1	0	1558	513	22	23	-1	
5	1	16	1	1	1	1558	513	22	23	38.981377	a
2	1	17	0	0	0	861	487	58	58	-1	
3	1	17	1	0	0	861	487	58	58	-1	
4	1	17	1	1	0	861	487	58	58	-1	
5	1	17	1	1	1	861	487	58	58	30.829630	ys
2	1	18	0	0	0	882	547	136	35	-1	
3	1	18	1	0	0	882	547	136	35	-1	
4	1	18	1	1	0	882	547	136	35	-1	
5	1	18	1	1	1	882	547	55	35	0.000000	PX,
